sgetrf_nopiv	2	2359296	c5fba424	93.527816000
sgemm	7	7077888	19cb29ef	93.500140000
sgemm	4	7077888	19cb29ef	37.762456000
sgemm	0	7077888	19cb29ef	21.284077000
sgemm	3	7077888	19cb29ef	21.283994000
sgemm	1	7077888	19cb29ef	35.366214000
sgemm	4	7077888	19cb29ef	48.094552000
sgemm	6	7077888	19cb29ef	50.671676000
sgemm	3	7077888	19cb29ef	47.837769000
strsm	2	4718592	5f1ae26e	69.128019000
sgemm	0	7077888	19cb29ef	47.871617000
sgemm	0	7077888	19cb29ef	83.095797000
sgemm	3	7077888	19cb29ef	83.108191000
strsm	1	4718592	5f1ae26e	130.973029000
sgemm	6	7077888	19cb29ef	83.083277000
sgemm	7	7077888	19cb29ef	133.838079000
strsm	0	4718592	5f1ae26e	45.822402000
sgemm	3	7077888	19cb29ef	39.114488000
strsm	2	4718592	5f1ae26e	128.943002000
sgemm	1	7077888	19cb29ef	45.789171000
sgemm	4	7077888	19cb29ef	128.974800000
sgemm	7	7077888	19cb29ef	45.847545000
sgemm	6	7077888	19cb29ef	94.947518000
strsm	2	4718592	5f1ae26e	57.364950000
sgemm	0	7077888	19cb29ef	57.353041000
sgemm	7	7077888	19cb29ef	57.378493000
sgemm	1	7077888	19cb29ef	57.392280000
sgemm	4	7077888	19cb29ef	48.540257000
sgemm	6	7077888	19cb29ef	58.114496000
sgemm	4	7077888	19cb29ef	59.257400000
sgemm	6	7077888	19cb29ef	9.401847000
sgemm	3	7077888	19cb29ef	107.809836000
sgemm	1	7077888	19cb29ef	59.258523000
sgemm	0	7077888	19cb29ef	57.841815000
sgemm	7	7077888	19cb29ef	75.039309000
sgemm	6	7077888	19cb29ef	16.029609000
strsm	2	4718592	5f1ae26e	75.315572000
sgemm	3	7077888	19cb29ef	16.686248000
sgemm	7	7077888	19cb29ef	53.707614000
sgemm	6	7077888	19cb29ef	53.441729000
sgemm	0	7077888	19cb29ef	69.475798000
sgemm	1	7077888	19cb29ef	69.481036000
strsm	2	4718592	5f1ae26e	53.404799000
sgemm	4	7077888	19cb29ef	69.472653000
strsm	3	4718592	5f1ae26e	61.118050000
strsm	7	4718592	5f1ae26e	42.205857000
strsm	0	4718592	5f1ae26e	42.201811000
strsm	1	4718592	5f1ae26e	42.206032000
strsm	2	4718592	5f1ae26e	42.186662000
sgemm	6	7077888	19cb29ef	42.176660000
strsm	4	4718592	5f1ae26e	89.074479000
sgemm	1	7077888	19cb29ef	55.433180000
sgemm	7	7077888	19cb29ef	55.442463000
strsm	2	4718592	5f1ae26e	52.421058000
sgemm	0	7077888	19cb29ef	55.446904000
sgemm	4	7077888	19cb29ef	8.584517000
sgemm	3	7077888	19cb29ef	89.367159000
strsm	6	4718592	5f1ae26e	74.167894000
sgemm	3	7077888	19cb29ef	18.668132000
sgemm	4	7077888	19cb29ef	41.475863000
sgemm	7	7077888	19cb29ef	41.053876000
sgemm	1	7077888	19cb29ef	42.356650000
sgemm	3	7077888	19cb29ef	55.485801000
sgemm	6	7077888	19cb29ef	78.373995000
sgemm	1	7077888	19cb29ef	54.715956000
sgemm	7	7077888	19cb29ef	55.659206000
strsm	2	4718592	5f1ae26e	162.408067000
sgemm	1	7077888	19cb29ef	65.318338000
sgemm	7	7077888	19cb29ef	65.242422000
sgemm	4	7077888	19cb29ef	120.915853000
sgemm	0	7077888	19cb29ef	162.445464000
sgemm	6	7077888	19cb29ef	72.404930000
sgemm	3	7077888	19cb29ef	95.321449000
sgemm	1	7077888	19cb29ef	7.054185000
sgemm	4	7077888	19cb29ef	57.890623000
sgemm	3	7077888	19cb29ef	50.833798000
sgemm	1	7077888	19cb29ef	50.833765000
sgemm	7	7077888	19cb29ef	57.927774000
sgemm	4	7077888	19cb29ef	64.107198000
sgemm	7	7077888	19cb29ef	64.112875000
strsm	2	4718592	5f1ae26e	122.022400000
sgemm	1	7077888	19cb29ef	64.113128000
sgemm	3	7077888	19cb29ef	64.108430000
sgemm	0	7077888	19cb29ef	128.811927000
sgemm	6	7077888	19cb29ef	157.899067000
sgemm	4	7077888	19cb29ef	43.960107000
sgemm	7	7077888	19cb29ef	43.192041000
sgemm	1	7077888	19cb29ef	43.961300000
sgemm	3	7077888	19cb29ef	43.983645000
sgemm	0	7077888	19cb29ef	37.244694000
strsm	2	4718592	5f1ae26e	80.633659000
sgemm	1	7077888	19cb29ef	36.693800000
sgemm	7	7077888	19cb29ef	37.306092000
sgemm	7	7077888	19cb29ef	46.896732000
sgemm	0	7077888	19cb29ef	84.181662000
sgemm	1	7077888	19cb29ef	47.492091000
sgemm	6	7077888	19cb29ef	86.211107000
sgemm	4	7077888	19cb29ef	139.318445000
sgemm	3	7077888	19cb29ef	139.298419000
strsm	2	4718592	5f1ae26e	102.572370000
sgemm	7	7077888	19cb29ef	75.304795000
sgemm	0	7077888	19cb29ef	75.304845000
sgemm	6	7077888	19cb29ef	74.367642000
sgemm	1	7077888	19cb29ef	75.306582000
sgemm	3	7077888	19cb29ef	20.218497000
sgemm	4	7077888	19cb29ef	20.231129000
strsm	2	4718592	5f1ae26e	20.776790000
sgemm	4	7077888	19cb29ef	58.891354000
sgemm	7	7077888	19cb29ef	51.694874000
sgemm	6	7077888	19cb29ef	58.894593000
sgemm	1	7077888	19cb29ef	58.895684000
sgemm	3	7077888	19cb29ef	58.902617000
sgemm	0	7077888	19cb29ef	57.427095000
sgemm	6	7077888	19cb29ef	22.630355000
strsm	2	4718592	5f1ae26e	80.946819000
sgemm	0	7077888	19cb29ef	23.669395000
sgemm	6	7077888	19cb29ef	58.472899000
sgemm	3	7077888	19cb29ef	81.119612000
sgemm	0	7077888	19cb29ef	57.435048000
sgemm	7	7077888	19cb29ef	81.103289000
sgemm	0	7077888	19cb29ef	57.447177000
sgemm	3	7077888	19cb29ef	57.430556000
sgemm	1	7077888	19cb29ef	138.590036000
sgemm	6	7077888	19cb29ef	57.449014000
sgemm	7	7077888	19cb29ef	57.453092000
sgemm	4	7077888	19cb29ef	130.332650000
strsm	2	4718592	5f1ae26e	116.717526000
sgemm	7	7077888	19cb29ef	68.695301000
sgemm	6	7077888	19cb29ef	68.697333000
sgemm	0	7077888	19cb29ef	68.667293000
sgemm	4	7077888	19cb29ef	68.693913000
sgemm	1	7077888	19cb29ef	68.704825000
strsm	2	4718592	5f1ae26e	67.860255000
sgemm	3	7077888	19cb29ef	73.645969000
strsm	1	4718592	5f1ae26e	37.216136000
strsm	3	4718592	5f1ae26e	32.250818000
strsm	2	4718592	5f1ae26e	37.177507000
strsm	4	4718592	5f1ae26e	37.216494000
strsm	7	4718592	5f1ae26e	37.224652000
sgemm	6	7077888	19cb29ef	37.172480000
sgemm	6	7077888	19cb29ef	16.801034000
sgemm	4	7077888	19cb29ef	16.752914000
strsm	2	4718592	5f1ae26e	43.257535000
sgemm	3	7077888	19cb29ef	44.638324000
strsm	0	4718592	5f1ae26e	81.959276000
sgemm	6	7077888	19cb29ef	28.551333000
sgemm	1	7077888	19cb29ef	52.844024000
sgemm	4	7077888	19cb29ef	49.922295000
sgemm	0	7077888	19cb29ef	68.175161000
sgemm	1	7077888	19cb29ef	60.060435000
sgemm	7	7077888	19cb29ef	112.864349000
strsm	2	4718592	5f1ae26e	80.847657000
sgemm	3	7077888	19cb29ef	80.889396000
sgemm	4	7077888	19cb29ef	58.932647000
sgemm	7	7077888	19cb29ef	49.518736000
sgemm	1	7077888	19cb29ef	49.518921000
sgemm	4	7077888	19cb29ef	37.204051000
sgemm	2	7077888	19cb29ef	95.312511000
sgemm	4	7077888	19cb29ef	58.080377000
sgemm	7	7077888	19cb29ef	58.455300000
sgemm	0	7077888	19cb29ef	101.196020000
sgemm	3	7077888	19cb29ef	133.673426000
sgemm	7	7077888	19cb29ef	38.470156000
sgemm	0	7077888	19cb29ef	38.470305000
sgemm	2	7077888	19cb29ef	38.470874000
sgemm	1	7077888	19cb29ef	96.951357000
sgemm	6	7077888	19cb29ef	214.131014000
sgemm	4	7077888	19cb29ef	61.378437000
sgemm	2	7077888	19cb29ef	23.825217000
sgemm	3	7077888	19cb29ef	93.499922000
sgemm	4	7077888	19cb29ef	70.397973000
sgemm	2	7077888	19cb29ef	69.500891000
sgemm	1	7077888	19cb29ef	93.333666000
sgemm	6	7077888	19cb29ef	93.324855000
sgemm	7	7077888	19cb29ef	93.377961000
sgemm	0	7077888	19cb29ef	109.255244000
sgemm	6	7077888	19cb29ef	27.695722000
sgemm	4	7077888	19cb29ef	27.695897000
sgemm	2	7077888	19cb29ef	26.523476000
sgemm	6	7077888	19cb29ef	55.237604000
sgemm	4	7077888	19cb29ef	55.238003000
sgemm	7	7077888	19cb29ef	82.930010000
sgemm	1	7077888	19cb29ef	82.943454000
sgemm	2	7077888	19cb29ef	64.183788000
sgemm	0	7077888	19cb29ef	105.481258000
sgemm	6	7077888	19cb29ef	38.413395000
sgemm	7	7077888	19cb29ef	38.413419000
sgemm	1	7077888	19cb29ef	38.411973000
sgemm	4	7077888	19cb29ef	38.422991000
sgemm	3	7077888	19cb29ef	121.432583000
sgemm	2	7077888	19cb29ef	30.685991000
sgemm	6	7077888	19cb29ef	22.489331000
sgemm	1	7077888	19cb29ef	23.167521000
sgemm	2	7077888	19cb29ef	89.651314000
sgemm	3	7077888	19cb29ef	91.086745000
sgemm	1	7077888	19cb29ef	67.922810000
sgemm	0	7077888	19cb29ef	91.093312000
sgemm	7	7077888	19cb29ef	91.115612000
sgemm	4	7077888	19cb29ef	91.119610000
sgemm	6	7077888	19cb29ef	68.625452000
sgemm	6	7077888	19cb29ef	59.641192000
sgemm	7	7077888	19cb29ef	59.646434000
sgemm	4	7077888	19cb29ef	57.399215000
sgemm	0	7077888	19cb29ef	59.655560000
sgemm	2	7077888	19cb29ef	59.640572000
sgemm	3	7077888	19cb29ef	58.946620000
sgemm	2	7077888	19cb29ef	17.931720000
sgemm	1	7077888	19cb29ef	77.609988000
sgemm	3	7077888	19cb29ef	19.071039000
sgemm	4	7077888	19cb29ef	29.438599000
sgemm	1	7077888	19cb29ef	47.701458000
sgemm	7	7077888	19cb29ef	63.089368000
sgemm	3	7077888	19cb29ef	46.578823000
sgemm	2	7077888	19cb29ef	98.316717000
sgemm	7	7077888	19cb29ef	50.574034000
sgemm	0	7077888	19cb29ef	116.272583000
sgemm	1	7077888	19cb29ef	50.592493000
sgemm	4	7077888	19cb29ef	86.804590000
sgemm	6	7077888	19cb29ef	115.216731000
sgemm	2	7077888	19cb29ef	47.170234000
sgemm	1	7077888	19cb29ef	47.170221000
sgemm	7	7077888	19cb29ef	47.170300000
sgemm	4	7077888	19cb29ef	47.171025000
sgemm	0	7077888	19cb29ef	40.905462000
sgemm	3	7077888	19cb29ef	97.802672000
sgemm	2	7077888	19cb29ef	70.634526000
sgemm	3	7077888	19cb29ef	70.634570000
sgemm	4	7077888	19cb29ef	70.634486000
sgemm	7	7077888	19cb29ef	70.633103000
sgemm	0	7077888	19cb29ef	112.516887000
sgemm	6	7077888	19cb29ef	166.323506000
sgemm	3	7077888	19cb29ef	48.909039000
sgemm	1	7077888	19cb29ef	119.593335000
sgemm	2	7077888	19cb29ef	48.951348000
sgemm	4	7077888	19cb29ef	48.967982000
sgemm	7	7077888	19cb29ef	57.253560000
sgemm	0	7077888	19cb29ef	33.641926000
sgemm	7	7077888	19cb29ef	25.606078000
sgemm	0	7077888	19cb29ef	56.035181000
sgemm	7	7077888	19cb29ef	55.760578000
sgemm	1	7077888	19cb29ef	89.696505000
sgemm	2	7077888	19cb29ef	89.691087000
sgemm	3	7077888	19cb29ef	89.703789000
sgemm	4	7077888	19cb29ef	120.911699000
sgemm	1	7077888	19cb29ef	31.212365000
sgemm	6	7077888	19cb29ef	120.914042000
sgemm	6	7077888	19cb29ef	30.768114000
sgemm	3	7077888	19cb29ef	62.025445000
sgemm	0	7077888	19cb29ef	62.025426000
sgemm	4	7077888	19cb29ef	30.776688000
sgemm	7	7077888	19cb29ef	62.015951000
sgemm	2	7077888	19cb29ef	62.059168000
sgemm	0	7077888	19cb29ef	99.589901000
sgemm	6	7077888	19cb29ef	99.607701000
sgemm	7	7077888	19cb29ef	99.607796000
sgemm	1	7077888	19cb29ef	130.376326000
sgemm	2	7077888	19cb29ef	99.585884000
sgemm	3	7077888	19cb29ef	99.597487000
sgemm	2	7077888	19cb29ef	57.601082000
sgemm	4	7077888	19cb29ef	157.234331000
sgemm	0	7077888	19cb29ef	57.608185000
sgemm	0	7077888	19cb29ef	59.251031000
sgemm	6	7077888	19cb29ef	116.859711000
sgemm	1	7077888	19cb29ef	116.882060000
sgemm	7	7077888	19cb29ef	116.858751000
sgemm	3	7077888	19cb29ef	116.897778000
sgemm	4	7077888	19cb29ef	59.677728000
sgemm	0	7077888	19cb29ef	80.120525000
sgemm	2	7077888	19cb29ef	139.394681000
sgemm	6	7077888	19cb29ef	80.127622000
sgemm	7	7077888	19cb29ef	137.929680000
sgemm	0	7077888	19cb29ef	57.801344000
sgemm	1	7077888	19cb29ef	137.936028000
sgemm	2	7077888	19cb29ef	57.980446000
sgemm	0	7077888	19cb29ef	67.624089000
sgemm	3	7077888	19cb29ef	205.594292000
sgemm	4	7077888	19cb29ef	205.170661000
sgemm	2	7077888	19cb29ef	67.507248000
sgemm	6	7077888	19cb29ef	125.537103000
sgemm	1	7077888	19cb29ef	129.582204000
sgemm	4	7077888	19cb29ef	62.296685000
sgemm	3	7077888	19cb29ef	62.296957000
sgemm	0	7077888	19cb29ef	62.300764000
sgemm	2	7077888	19cb29ef	62.427651000
sgemm	4	7077888	19cb29ef	105.321203000
sgemm	7	7077888	19cb29ef	235.274902000
sgemm	1	7077888	19cb29ef	105.658772000
sgemm	6	7077888	19cb29ef	179.659627000
sgemm	2	7077888	19cb29ef	141.102012000
sgemm	3	7077888	19cb29ef	141.581533000
sgemm	0	7077888	19cb29ef	141.564023000
sgemm	1	7077888	19cb29ef	36.236791000
sgemm	4	7077888	19cb29ef	36.258712000
sgemm	4	7077888	19cb29ef	60.125521000
sgemm	6	7077888	19cb29ef	84.249984000
sgemm	7	7077888	19cb29ef	96.392725000
sgemm	1	7077888	19cb29ef	60.140488000
sgemm	4	7077888	19cb29ef	111.810376000
sgemm	4	7077888	19cb29ef	14.935699000
sgemm	2	7077888	19cb29ef	187.210268000
sgemm	3	7077888	19cb29ef	186.957307000
sgemm	1	7077888	19cb29ef	126.779453000
sgemm	7	7077888	19cb29ef	126.802857000
sgemm	0	7077888	19cb29ef	186.983690000
sgemm	4	7077888	19cb29ef	52.997497000
sgemm	3	7077888	19cb29ef	53.018151000
sgemm	6	7077888	19cb29ef	179.822514000
sgemm	1	7077888	19cb29ef	53.033546000
sgemm	0	7077888	19cb29ef	53.049457000
sgemm	7	7077888	19cb29ef	62.287214000
sgemm	3	7077888	19cb29ef	59.971923000
sgemm	4	7077888	19cb29ef	59.955901000
sgemm	2	7077888	19cb29ef	113.035005000
sgemm	1	7077888	19cb29ef	59.974166000
sgemm	7	7077888	19cb29ef	50.747421000
sgemm	6	7077888	19cb29ef	60.013652000
sgemm	0	7077888	19cb29ef	68.724037000
sgemm	0	7077888	19cb29ef	37.695230000
sgemm	1	7077888	19cb29ef	46.445591000
sgemm	6	7077888	19cb29ef	46.414609000
sgemm	4	7077888	19cb29ef	84.499711000
sgemm	2	7077888	19cb29ef	92.787961000
sgemm	4	7077888	19cb29ef	8.273017000
sgemm	3	7077888	19cb29ef	92.751975000
sgemm	1	7077888	19cb29ef	46.316582000
sgemm	0	7077888	19cb29ef	46.301236000
sgemm	7	7077888	19cb29ef	130.740032000
sgemm	1	7077888	19cb29ef	37.957539000
sgemm	4	7077888	19cb29ef	37.938421000
sgemm	2	7077888	19cb29ef	37.957811000
sgemm	3	7077888	19cb29ef	87.978733000
sgemm	4	7077888	19cb29ef	57.809108000
sgemm	2	7077888	19cb29ef	57.811443000
sgemm	7	7077888	19cb29ef	57.808013000
sgemm	6	7077888	19cb29ef	142.140859000
sgemm	1	7077888	19cb29ef	56.908759000
sgemm	0	7077888	19cb29ef	95.805110000
sgemm	7	7077888	19cb29ef	15.273379000
sgemm	3	7077888	19cb29ef	23.114507000
sgemm	0	7077888	19cb29ef	15.954149000
sgemm	2	7077888	19cb29ef	26.217753000
sgemm	7	7077888	19cb29ef	24.367415000
sgemm	2	7077888	19cb29ef	24.008794000
sgemm	7	7077888	19cb29ef	81.583095000
sgemm	6	7077888	19cb29ef	121.241356000
sgemm	0	7077888	19cb29ef	105.293183000
sgemm	1	7077888	19cb29ef	121.258267000
sgemm	4	7077888	19cb29ef	111.927073000
sgemm	3	7077888	19cb29ef	105.964009000
sgemm	2	7077888	19cb29ef	71.009404000
sgemm	0	7077888	19cb29ef	66.776076000
sgemm	6	7077888	19cb29ef	67.203373000
sgemm	7	7077888	19cb29ef	67.221682000
sgemm	1	7077888	19cb29ef	67.220806000
sgemm	2	7077888	19cb29ef	67.226504000
sgemm	3	7077888	19cb29ef	58.673033000
sgemm	4	7077888	19cb29ef	75.242148000
sgemm	0	7077888	19cb29ef	8.552508000
sgemm	1	7077888	19cb29ef	17.728103000
sgemm	3	7077888	19cb29ef	30.535123000
sgemm	1	7077888	19cb29ef	23.833172000
sgemm	3	7077888	19cb29ef	23.956612000
sgemm	1	7077888	19cb29ef	23.853098000
sgemm	0	7077888	19cb29ef	94.201415000
sgemm	7	7077888	19cb29ef	102.761786000
sgemm	3	7077888	19cb29ef	47.348594000
sgemm	4	7077888	19cb29ef	94.986499000
sgemm	2	7077888	19cb29ef	113.775630000
sgemm	6	7077888	19cb29ef	173.409398000
sgemm	7	7077888	19cb29ef	70.608813000
sgemm	0	7077888	19cb29ef	70.625881000
sgemm	1	7077888	19cb29ef	107.927678000
sgemm	4	7077888	19cb29ef	70.423686000
sgemm	3	7077888	19cb29ef	70.642045000
sgemm	2	7077888	19cb29ef	69.111442000
sgemm	6	7077888	19cb29ef	95.934793000
sgemm	0	7077888	19cb29ef	94.445566000
sgemm	1	7077888	19cb29ef	95.931823000
sgemm	3	7077888	19cb29ef	95.927262000
sgemm	4	7077888	19cb29ef	125.397097000
sgemm	7	7077888	19cb29ef	125.471015000
sgemm	2	7077888	19cb29ef	115.987139000
sgemm	6	7077888	19cb29ef	87.460946000
sgemm	1	7077888	19cb29ef	87.433800000
sgemm	4	7077888	19cb29ef	58.017035000
sgemm	3	7077888	19cb29ef	87.461608000
sgemm	7	7077888	19cb29ef	57.937233000
sgemm	2	7077888	19cb29ef	57.936904000
sgemm	0	7077888	19cb29ef	110.382649000
sgemm	2	7077888	19cb29ef	22.897604000
sgemm	6	7077888	19cb29ef	22.125706000
sgemm	4	7077888	19cb29ef	22.919942000
sgemm	7	7077888	19cb29ef	68.782713000
sgemm	2	7077888	19cb29ef	45.858732000
sgemm	0	7077888	19cb29ef	45.857437000
sgemm	1	7077888	19cb29ef	102.344292000
sgemm	0	7077888	19cb29ef	40.582456000
sgemm	3	7077888	19cb29ef	109.467390000
sgemm	1	7077888	19cb29ef	7.101527000
sgemm	2	7077888	19cb29ef	40.636217000
sgemm	6	7077888	19cb29ef	86.555662000
sgemm	7	7077888	19cb29ef	40.603384000
sgemm	4	7077888	19cb29ef	86.565306000
sgemm	1	7077888	19cb29ef	7.525728000
sgemm	2	7077888	19cb29ef	38.803946000
sgemm	1	7077888	19cb29ef	48.137012000
sgemm	4	7077888	19cb29ef	55.669365000
sgemm	7	7077888	19cb29ef	55.675119000
sgemm	6	7077888	19cb29ef	55.677107000
sgemm	4	7077888	19cb29ef	52.889936000
sgemm	2	7077888	19cb29ef	68.237431000
sgemm	3	7077888	19cb29ef	108.593705000
sgemm	1	7077888	19cb29ef	42.927688000
sgemm	0	7077888	19cb29ef	108.597835000
sgemm	7	7077888	19cb29ef	52.898575000
sgemm	6	7077888	19cb29ef	60.862787000
sgemm	2	7077888	19cb29ef	7.973095000
sgemm	1	7077888	19cb29ef	18.673406000
sgemm	1	7077888	19cb29ef	26.039680000
sgemm	7	7077888	19cb29ef	44.717483000
sgemm	6	7077888	19cb29ef	58.657784000
sgemm	1	7077888	19cb29ef	20.844513000
sgemm	0	7077888	19cb29ef	128.545083000
sgemm	3	7077888	19cb29ef	128.561470000
sgemm	2	7077888	19cb29ef	120.581855000
sgemm	7	7077888	19cb29ef	83.822899000
sgemm	4	7077888	19cb29ef	128.581316000
sgemm	1	7077888	19cb29ef	99.712013000
sgemm	7	7077888	19cb29ef	38.197476000
sgemm	6	7077888	19cb29ef	100.143943000
sgemm	4	7077888	19cb29ef	38.191207000
sgemm	2	7077888	19cb29ef	82.600003000
sgemm	0	7077888	19cb29ef	90.098777000
sgemm	3	7077888	19cb29ef	81.323177000
sgemm	6	7077888	19cb29ef	71.508970000
sgemm	7	7077888	19cb29ef	71.509150000
sgemm	0	7077888	19cb29ef	19.592600000
sgemm	1	7077888	19cb29ef	71.508299000
sgemm	2	7077888	19cb29ef	27.128683000
sgemm	4	7077888	19cb29ef	71.503288000
sgemm	3	7077888	19cb29ef	64.715192000
sgemm	7	7077888	19cb29ef	45.229378000
sgemm	2	7077888	19cb29ef	45.212203000
sgemm	4	7077888	19cb29ef	45.230779000
sgemm	0	7077888	19cb29ef	45.577914000
sgemm	7	7077888	19cb29ef	78.473730000
sgemm	6	7077888	19cb29ef	123.712034000
sgemm	1	7077888	19cb29ef	128.050107000
sgemm	4	7077888	19cb29ef	100.690115000
sgemm	0	7077888	19cb29ef	100.144786000
sgemm	6	7077888	19cb29ef	43.519781000
sgemm	0	7077888	19cb29ef	55.608966000
sgemm	1	7077888	19cb29ef	73.699348000
sgemm	2	7077888	19cb29ef	241.222392000
sgemm	7	7077888	19cb29ef	162.854447000
sgemm	0	7077888	19cb29ef	84.796299000
sgemm	1	7077888	19cb29ef	84.784990000
sgemm	3	7077888	19cb29ef	241.500715000
sgemm	4	7077888	19cb29ef	196.364452000
sgemm	3	7077888	19cb29ef	55.693030000
sgemm	6	7077888	19cb29ef	175.042088000
sgemm	1	7077888	19cb29ef	55.706392000
sgemm	7	7077888	19cb29ef	55.723831000
sgemm	0	7077888	19cb29ef	55.723486000
sgemm	6	7077888	19cb29ef	49.979352000
sgemm	1	7077888	19cb29ef	49.978963000
sgemm	7	7077888	19cb29ef	49.960205000
sgemm	2	7077888	19cb29ef	105.892304000
sgemm	0	7077888	19cb29ef	112.573842000
sgemm	6	7077888	19cb29ef	62.578993000
sgemm	7	7077888	19cb29ef	62.579093000
sgemm	1	7077888	19cb29ef	62.579056000
sgemm	4	7077888	19cb29ef	112.601809000
sgemm	2	7077888	19cb29ef	96.965541000
sgemm	3	7077888	19cb29ef	147.007867000
sgemm	6	7077888	19cb29ef	34.418611000
sgemm	7	7077888	19cb29ef	35.208170000
sgemm	2	7077888	19cb29ef	62.435672000
sgemm	3	7077888	19cb29ef	62.434881000
sgemm	0	7077888	19cb29ef	96.845132000
sgemm	1	7077888	19cb29ef	88.796803000
sgemm	4	7077888	19cb29ef	96.825156000
sgemm	7	7077888	19cb29ef	100.595455000
sgemm	3	7077888	19cb29ef	47.015716000
sgemm	0	7077888	19cb29ef	46.997844000
sgemm	2	7077888	19cb29ef	47.016810000
sgemm	6	7077888	19cb29ef	109.474243000
sgemm	4	7077888	19cb29ef	47.032755000
sgemm	1	7077888	19cb29ef	47.007696000
sgemm	7	7077888	19cb29ef	30.669149000
sgemm	3	7077888	19cb29ef	22.646812000
sgemm	2	7077888	19cb29ef	23.512853000
sgemm	4	7077888	19cb29ef	73.087287000
sgemm	3	7077888	19cb29ef	50.451302000
sgemm	2	7077888	19cb29ef	49.582015000
sgemm	7	7077888	19cb29ef	50.484803000
sgemm	0	7077888	19cb29ef	73.130989000
sgemm	6	7077888	19cb29ef	129.081775000
sgemm	3	7077888	19cb29ef	64.078293000
sgemm	0	7077888	19cb29ef	64.075379000
sgemm	1	7077888	19cb29ef	137.220050000
sgemm	4	7077888	19cb29ef	64.102003000
sgemm	7	7077888	19cb29ef	64.109781000
sgemm	2	7077888	19cb29ef	64.064323000
sgemm	6	7077888	19cb29ef	28.044117000
sgemm	7	7077888	19cb29ef	28.042034000
sgemm	4	7077888	19cb29ef	28.764334000
sgemm	4	7077888	19cb29ef	62.336288000
sgemm	2	7077888	19cb29ef	90.341236000
sgemm	1	7077888	19cb29ef	91.126707000
sgemm	3	7077888	19cb29ef	88.261069000
sgemm	6	7077888	19cb29ef	63.067070000
sgemm	0	7077888	19cb29ef	91.147213000
sgemm	7	7077888	19cb29ef	85.556156000
sgemm	1	7077888	19cb29ef	22.486112000
sgemm	3	7077888	19cb29ef	22.524492000
sgemm	4	7077888	19cb29ef	22.563578000
sgemm	7	7077888	19cb29ef	54.528095000
sgemm	1	7077888	19cb29ef	54.527386000
sgemm	0	7077888	19cb29ef	77.034358000
sgemm	6	7077888	19cb29ef	77.039589000
sgemm	3	7077888	19cb29ef	54.515651000
sgemm	4	7077888	19cb29ef	54.469976000
sgemm	2	7077888	19cb29ef	92.649670000
sgemm	1	7077888	19cb29ef	15.600383000
sgemm	6	7077888	19cb29ef	16.176168000
sgemm	4	7077888	19cb29ef	29.517047000
sgemm	6	7077888	19cb29ef	23.972893000
sgemm	1	7077888	19cb29ef	37.338986000
sgemm	6	7077888	19cb29ef	23.988304000
sgemm	6	7077888	19cb29ef	63.460730000
sgemm	0	7077888	19cb29ef	127.621776000
sgemm	7	7077888	19cb29ef	127.624088000
sgemm	1	7077888	19cb29ef	74.659699000
sgemm	4	7077888	19cb29ef	98.109755000
sgemm	3	7077888	19cb29ef	128.644509000
sgemm	2	7077888	19cb29ef	119.399347000
sgemm	1	7077888	19cb29ef	7.344900000
sgemm	7	7077888	19cb29ef	69.187089000
sgemm	6	7077888	19cb29ef	69.187155000
sgemm	1	7077888	19cb29ef	61.809968000
sgemm	3	7077888	19cb29ef	68.214688000
sgemm	0	7077888	19cb29ef	79.379485000
sgemm	6	7077888	19cb29ef	57.249236000
sgemm	0	7077888	19cb29ef	47.040016000
sgemm	3	7077888	19cb29ef	57.223350000
sgemm	1	7077888	19cb29ef	57.224981000
sgemm	4	7077888	19cb29ef	126.493392000
sgemm	7	7077888	19cb29ef	66.350750000
sgemm	3	7077888	19cb29ef	28.542127000
sgemm	2	7077888	19cb29ef	147.666423000
sgemm	6	7077888	19cb29ef	57.115769000
sgemm	0	7077888	19cb29ef	57.095623000
sgemm	1	7077888	19cb29ef	57.589033000
sgetrf_nopiv	5	2359296	c5fba424	6061.324550000
sgemm	4	7077888	19cb29ef	60.875647000
strsm	6	4718592	5f1ae26e	39.942375000
strsm	7	4718592	5f1ae26e	39.939229000
strsm	1	4718592	5f1ae26e	37.491549000
strsm	4	4718592	5f1ae26e	39.929352000
strsm	3	4718592	5f1ae26e	31.692485000
strsm	2	4718592	5f1ae26e	37.023963000
strsm	0	4718592	5f1ae26e	39.935544000
strsm	5	4718592	5f1ae26e	91.667373000
strsm	3	4718592	5f1ae26e	56.995218000
sgemm	6	7077888	19cb29ef	67.139413000
strsm	5	4718592	5f1ae26e	15.304229000
sgemm	0	7077888	19cb29ef	82.475331000
strsm	1	4718592	5f1ae26e	83.085883000
sgemm	7	7077888	19cb29ef	97.010311000
sgemm	6	7077888	19cb29ef	29.913139000
sgemm	3	7077888	19cb29ef	53.200025000
sgemm	4	7077888	19cb29ef	106.673891000
strsm	5	4718592	5f1ae26e	63.015537000
strsm	2	4718592	5f1ae26e	127.778482000
sgemm	7	7077888	19cb29ef	33.826820000
sgemm	1	7077888	19cb29ef	47.837278000
sgemm	0	7077888	19cb29ef	48.381032000
sgemm	4	7077888	19cb29ef	19.748630000
sgemm	3	7077888	19cb29ef	63.898302000
sgemm	0	7077888	19cb29ef	45.763324000
sgemm	7	7077888	19cb29ef	45.764176000
